eo_id,station_id,acquisition_date,abs_day_diff,s2_cloud_cover,s2_solar_zenith,s2_solar_azimuth,s2_view_zenith,s2_view_azimuth,s2_mgrs_tile,s2_item_id
S2_FI_00005972,522,2024-02-06,1.0,79.078108,76.887328608642,171.168935280014,,,35VMH,S2B_MSIL2A_20240206T095109_R079_T35VMH_20240206T123732
S2_FI_00005973,522,2024-02-06,1.0,79.078108,76.887328608642,171.168935280014,,,35VMH,S2B_MSIL2A_20240206T095109_R079_T35VMH_20240206T123732
S2_FI_00005974,522,2024-02-06,1.0,79.078108,76.887328608642,171.168935280014,,,35VMH,S2B_MSIL2A_20240206T095109_R079_T35VMH_20240206T123732
S2_FI_00005975,522,2024-02-06,1.0,79.078108,76.887328608642,171.168935280014,,,35VMH,S2B_MSIL2A_20240206T095109_R079_T35VMH_20240206T123732
S2_FI_00005976,522,2024-02-26,0.0,98.035216,70.0095792529049,170.876936521395,,,35VMH,S2B_MSIL2A_20240226T094859_R079_T35VMH_20240226T132109
S2_FI_00005977,522,2024-02-26,0.0,98.035216,70.0095792529049,170.876936521395,,,35VMH,S2B_MSIL2A_20240226T094859_R079_T35VMH_20240226T132109
S2_FI_00005978,522,2024-02-26,0.0,98.035216,70.0095792529049,170.876936521395,,,35VMH,S2B_MSIL2A_20240226T094859_R079_T35VMH_20240226T132109
S2_FI_00005979,522,2024-02-26,0.0,98.035216,70.0095792529049,170.876936521395,,,35VMH,S2B_MSIL2A_20240226T094859_R079_T35VMH_20240226T132109
S2_FI_00005980,522,2024-02-26,0.0,98.035216,70.0095792529049,170.876936521395,,,35VMH,S2B_MSIL2A_20240226T094859_R079_T35VMH_20240226T132109
S2_FI_00005981,522,2024-02-26,0.0,98.035216,70.0095792529049,170.876936521395,,,35VMH,S2B_MSIL2A_20240226T094859_R079_T35VMH_20240226T132109
S2_FI_00005982,522,2024-04-11,0.0,12.49387,52.4387370397602,172.930740537577,,,35VMH,S2A_MSIL2A_20240411T095031_R079_T35VMH_20240411T155759
S2_FI_00005983,522,2024-04-11,0.0,12.49387,52.4387370397602,172.930740537577,,,35VMH,S2A_MSIL2A_20240411T095031_R079_T35VMH_20240411T155759
S2_FI_00005984,522,2024-04-11,0.0,12.49387,52.4387370397602,172.930740537577,,,35VMH,S2A_MSIL2A_20240411T095031_R079_T35VMH_20240411T155759
S2_FI_00005985,522,2024-04-11,0.0,12.49387,52.4387370397602,172.930740537577,,,35VMH,S2A_MSIL2A_20240411T095031_R079_T35VMH_20240411T155759
S2_FI_00005986,522,2024-04-11,0.0,12.49387,52.4387370397602,172.930740537577,,,35VMH,S2A_MSIL2A_20240411T095031_R079_T35VMH_20240411T155759
S2_FI_00005987,522,2024-04-11,0.0,12.49387,52.4387370397602,172.930740537577,,,35VMH,S2A_MSIL2A_20240411T095031_R079_T35VMH_20240411T155759
S2_FI_00005988,522,2024-06-05,1.0,12.768275,38.3825713811711,172.448960163137,,,35VMH,S2B_MSIL2A_20240605T094549_R079_T35VMH_20240605T121845
S2_FI_00005989,522,2024-06-05,1.0,12.768275,38.3825713811711,172.448960163137,,,35VMH,S2B_MSIL2A_20240605T094549_R079_T35VMH_20240605T121845
S2_FI_00005990,522,2024-06-05,1.0,12.768275,38.3825713811711,172.448960163137,,,35VMH,S2B_MSIL2A_20240605T094549_R079_T35VMH_20240605T121845
S2_FI_00005991,522,2024-06-05,1.0,12.768275,38.3825713811711,172.448960163137,,,35VMH,S2B_MSIL2A_20240605T094549_R079_T35VMH_20240605T121845
S2_FI_00005992,522,2024-06-05,1.0,12.768275,38.3825713811711,172.448960163137,,,35VMH,S2B_MSIL2A_20240605T094549_R079_T35VMH_20240605T121845
S2_FI_00005993,522,2024-06-05,1.0,12.768275,38.3825713811711,172.448960163137,,,35VMH,S2B_MSIL2A_20240605T094549_R079_T35VMH_20240605T121845
S2_FI_00005994,522,2024-08-04,1.0,66.495132,44.0748336419428,170.432600698192,,,35VMH,S2B_MSIL2A_20240804T094549_R079_T35VMH_20240804T123817
S2_FI_00005995,522,2024-08-04,1.0,66.495132,44.0748336419428,170.432600698192,,,35VMH,S2B_MSIL2A_20240804T094549_R079_T35VMH_20240804T123817
S2_FI_00005996,522,2024-08-04,1.0,66.495132,44.0748336419428,170.432600698192,,,35VMH,S2B_MSIL2A_20240804T094549_R079_T35VMH_20240804T123817
S2_FI_00005997,522,2024-08-04,1.0,66.495132,44.0748336419428,170.432600698192,,,35VMH,S2B_MSIL2A_20240804T094549_R079_T35VMH_20240804T123817
S2_FI_00005998,522,2024-08-04,1.0,66.495132,44.0748336419428,170.432600698192,,,35VMH,S2B_MSIL2A_20240804T094549_R079_T35VMH_20240804T123817
S2_FI_00005999,522,2024-08-04,1.0,66.495132,44.0748336419428,170.432600698192,,,35VMH,S2B_MSIL2A_20240804T094549_R079_T35VMH_20240804T123817
S2_FI_00006000,522,2024-09-05,0.0,0.73098,54.5851429165661,170.765224908506,,,35VMH,S2A_MSIL2A_20240905T094031_R036_T35VMH_20240905T133953
S2_FI_00006001,522,2024-09-05,0.0,0.73098,54.5851429165661,170.765224908506,,,35VMH,S2A_MSIL2A_20240905T094031_R036_T35VMH_20240905T133953
S2_FI_00006002,522,2024-09-05,0.0,0.73098,54.5851429165661,170.765224908506,,,35VMH,S2A_MSIL2A_20240905T094031_R036_T35VMH_20240905T133953
S2_FI_00006003,522,2024-09-05,0.0,0.73098,54.5851429165661,170.765224908506,,,35VMH,S2A_MSIL2A_20240905T094031_R036_T35VMH_20240905T133953
S2_FI_00006004,522,2024-09-05,0.0,0.73098,54.5851429165661,170.765224908506,,,35VMH,S2A_MSIL2A_20240905T094031_R036_T35VMH_20240905T133953
S2_FI_00006005,522,2024-09-05,0.0,0.73098,54.5851429165661,170.765224908506,,,35VMH,S2A_MSIL2A_20240905T094031_R036_T35VMH_20240905T133953
S2_FI_00006006,522,2024-11-04,1.0,63.749254,76.482593486912,176.209751509959,,,35VMH,S2A_MSIL2A_20241104T094151_R036_T35VMH_20241104T105348
S2_FI_00006007,522,2024-11-04,1.0,63.749254,76.482593486912,176.209751509959,,,35VMH,S2A_MSIL2A_20241104T094151_R036_T35VMH_20241104T105348
S2_FI_00006008,522,2024-11-04,1.0,63.749254,76.482593486912,176.209751509959,,,35VMH,S2A_MSIL2A_20241104T094151_R036_T35VMH_20241104T105348
S2_FI_00006009,522,2024-11-04,1.0,63.749254,76.482593486912,176.209751509959,,,35VMH,S2A_MSIL2A_20241104T094151_R036_T35VMH_20241104T105348
S2_FI_00006010,522,2024-11-04,1.0,63.749254,76.482593486912,176.209751509959,,,35VMH,S2A_MSIL2A_20241104T094151_R036_T35VMH_20241104T105348
S2_FI_00006011,522,2024-11-04,1.0,63.749254,76.482593486912,176.209751509959,,,35VMH,S2A_MSIL2A_20241104T094151_R036_T35VMH_20241104T105348
S2_FI_00006060,527,2023-01-19,3.0,98.124862,81.6408707101868,169.978970826267,,,35VMH,S2B_MSIL2A_20230119T094229_R036_T35VMH_20230121T044332
S2_FI_00006061,527,2023-01-19,3.0,98.124862,81.6408707101868,169.978970826267,,,35VMH,S2B_MSIL2A_20230119T094229_R036_T35VMH_20230121T044332
S2_FI_00006062,527,2023-01-19,3.0,98.124862,81.6408707101868,169.978970826267,,,35VMH,S2B_MSIL2A_20230119T094229_R036_T35VMH_20230121T044332
S2_FI_00006063,527,2023-01-19,3.0,98.124862,81.6408707101868,169.978970826267,,,35VMH,S2B_MSIL2A_20230119T094229_R036_T35VMH_20230121T044332
S2_FI_00006064,527,2023-01-19,3.0,98.124862,81.6408707101868,169.978970826267,,,35VMH,S2B_MSIL2A_20230119T094229_R036_T35VMH_20230121T044332
S2_FI_00006065,527,2023-01-19,3.0,98.124862,81.6408707101868,169.978970826267,,,35VMH,S2B_MSIL2A_20230119T094229_R036_T35VMH_20230121T044332
S2_FI_00006066,527,2023-03-23,1.0,94.224054,60.0892671666393,171.816267726032,,,35VMH,S2B_MSIL2A_20230323T095029_R079_T35VMH_20240830T065439
S2_FI_00006067,527,2023-03-23,1.0,94.224054,60.0892671666393,171.816267726032,,,35VMH,S2B_MSIL2A_20230323T095029_R079_T35VMH_20240830T065439
S2_FI_00006068,527,2023-03-23,1.0,94.224054,60.0892671666393,171.816267726032,,,35VMH,S2B_MSIL2A_20230323T095029_R079_T35VMH_20240830T065439
S2_FI_00006069,527,2023-03-23,1.0,94.224054,60.0892671666393,171.816267726032,,,35VMH,S2B_MSIL2A_20230323T095029_R079_T35VMH_20240830T065439
S2_FI_00006070,527,2023-03-23,1.0,94.224054,60.0892671666393,171.816267726032,,,35VMH,S2B_MSIL2A_20230323T095029_R079_T35VMH_20240830T065439
S2_FI_00006071,527,2023-03-23,1.0,94.224054,60.0892671666393,171.816267726032,,,35VMH,S2B_MSIL2A_20230323T095029_R079_T35VMH_20240830T065439
S2_FI_00006072,527,2023-04-17,0.0,10.073344,50.5414537639708,173.185806357417,,,35VMH,S2A_MSIL2A_20230417T095031_R079_T35VMH_20240902T191342
S2_FI_00006073,527,2023-04-17,0.0,10.073344,50.5414537639708,173.185806357417,,,35VMH,S2A_MSIL2A_20230417T095031_R079_T35VMH_20240902T191342
S2_FI_00006074,527,2023-04-17,0.0,10.073344,50.5414537639708,173.185806357417,,,35VMH,S2A_MSIL2A_20230417T095031_R079_T35VMH_20240902T191342
S2_FI_00006075,527,2023-04-17,0.0,10.073344,50.5414537639708,173.185806357417,,,35VMH,S2A_MSIL2A_20230417T095031_R079_T35VMH_20240902T191342
S2_FI_00006076,527,2023-04-17,0.0,10.073344,50.5414537639708,173.185806357417,,,35VMH,S2A_MSIL2A_20230417T095031_R079_T35VMH_20240902T191342
S2_FI_00006077,527,2023-04-17,0.0,10.073344,50.5414537639708,173.185806357417,,,35VMH,S2A_MSIL2A_20230417T095031_R079_T35VMH_20240902T191342
S2_FI_00006078,527,2023-07-06,0.0,95.959049,38.4247394641731,170.177429115519,,,35VMH,S2A_MSIL2A_20230706T095031_R079_T35VMH_20230706T155707
S2_FI_00006079,527,2023-07-06,0.0,95.959049,38.4247394641731,170.177429115519,,,35VMH,S2A_MSIL2A_20230706T095031_R079_T35VMH_20230706T155707
S2_FI_00006080,527,2023-07-06,0.0,95.959049,38.4247394641731,170.177429115519,,,35VMH,S2A_MSIL2A_20230706T095031_R079_T35VMH_20230706T155707
S2_FI_00006081,527,2023-07-06,0.0,95.959049,38.4247394641731,170.177429115519,,,35VMH,S2A_MSIL2A_20230706T095031_R079_T35VMH_20230706T155707
S2_FI_00006082,527,2023-07-06,0.0,95.959049,38.4247394641731,170.177429115519,,,35VMH,S2A_MSIL2A_20230706T095031_R079_T35VMH_20230706T155707
S2_FI_00006083,527,2023-07-06,0.0,95.959049,38.4247394641731,170.177429115519,,,35VMH,S2A_MSIL2A_20230706T095031_R079_T35VMH_20230706T155707
S2_FI_00006084,527,2023-08-30,1.0,99.995023,51.9904308555791,172.974737919354,,,35VMH,S2B_MSIL2A_20230830T094549_R079_T35VMH_20241022T104510
S2_FI_00006085,527,2023-08-30,1.0,99.995023,51.9904308555791,172.974737919354,,,35VMH,S2B_MSIL2A_20230830T094549_R079_T35VMH_20241022T104510
S2_FI_00006086,527,2023-08-30,1.0,99.995023,51.9904308555791,172.974737919354,,,35VMH,S2B_MSIL2A_20230830T094549_R079_T35VMH_20241022T104510
S2_FI_00006087,527,2023-08-30,1.0,99.995023,51.9904308555791,172.974737919354,,,35VMH,S2B_MSIL2A_20230830T094549_R079_T35VMH_20241022T104510
S2_FI_00006088,527,2023-08-30,1.0,99.995023,51.9904308555791,172.974737919354,,,35VMH,S2B_MSIL2A_20230830T094549_R079_T35VMH_20241022T104510
S2_FI_00006089,527,2023-08-30,1.0,99.995023,51.9904308555791,172.974737919354,,,35VMH,S2B_MSIL2A_20230830T094549_R079_T35VMH_20241022T104510
S2_FI_00006090,527,2023-10-04,1.0,93.895429,65.195789272616,177.111382078661,,,35VMH,S2A_MSIL2A_20231004T095031_R079_T35VMH_20231004T161756
S2_FI_00006091,527,2023-10-04,1.0,93.895429,65.195789272616,177.111382078661,,,35VMH,S2A_MSIL2A_20231004T095031_R079_T35VMH_20231004T161756
S2_FI_00006092,527,2023-10-04,1.0,93.895429,65.195789272616,177.111382078661,,,35VMH,S2A_MSIL2A_20231004T095031_R079_T35VMH_20231004T161756
S2_FI_00006093,527,2023-10-04,1.0,93.895429,65.195789272616,177.111382078661,,,35VMH,S2A_MSIL2A_20231004T095031_R079_T35VMH_20231004T161756
S2_FI_00006094,527,2023-10-04,1.0,93.895429,65.195789272616,177.111382078661,,,35VMH,S2A_MSIL2A_20231004T095031_R079_T35VMH_20231004T161756
S2_FI_00006095,527,2023-10-04,1.0,93.895429,65.195789272616,177.111382078661,,,35VMH,S2A_MSIL2A_20231004T095031_R079_T35VMH_20231004T161756
S2_FI_00006096,527,2024-02-06,1.0,79.078108,76.887328608642,171.168935280014,,,35VMH,S2B_MSIL2A_20240206T095109_R079_T35VMH_20240206T123732
S2_FI_00006097,527,2024-02-06,1.0,79.078108,76.887328608642,171.168935280014,,,35VMH,S2B_MSIL2A_20240206T095109_R079_T35VMH_20240206T123732
S2_FI_00006098,527,2024-02-06,1.0,79.078108,76.887328608642,171.168935280014,,,35VMH,S2B_MSIL2A_20240206T095109_R079_T35VMH_20240206T123732
S2_FI_00006099,527,2024-02-06,1.0,79.078108,76.887328608642,171.168935280014,,,35VMH,S2B_MSIL2A_20240206T095109_R079_T35VMH_20240206T123732
S2_FI_00006100,527,2024-02-06,1.0,79.078108,76.887328608642,171.168935280014,,,35VMH,S2B_MSIL2A_20240206T095109_R079_T35VMH_20240206T123732
S2_FI_00006101,527,2024-02-06,1.0,79.078108,76.887328608642,171.168935280014,,,35VMH,S2B_MSIL2A_20240206T095109_R079_T35VMH_20240206T123732
S2_FI_00006102,527,2024-02-26,0.0,98.035216,70.0095792529049,170.876936521395,,,35VMH,S2B_MSIL2A_20240226T094859_R079_T35VMH_20240226T132109
S2_FI_00006103,527,2024-02-26,0.0,98.035216,70.0095792529049,170.876936521395,,,35VMH,S2B_MSIL2A_20240226T094859_R079_T35VMH_20240226T132109
S2_FI_00006104,527,2024-02-26,0.0,98.035216,70.0095792529049,170.876936521395,,,35VMH,S2B_MSIL2A_20240226T094859_R079_T35VMH_20240226T132109
S2_FI_00006105,527,2024-02-26,0.0,98.035216,70.0095792529049,170.876936521395,,,35VMH,S2B_MSIL2A_20240226T094859_R079_T35VMH_20240226T132109
S2_FI_00006106,527,2024-02-26,0.0,98.035216,70.0095792529049,170.876936521395,,,35VMH,S2B_MSIL2A_20240226T094859_R079_T35VMH_20240226T132109
S2_FI_00006107,527,2024-02-26,0.0,98.035216,70.0095792529049,170.876936521395,,,35VMH,S2B_MSIL2A_20240226T094859_R079_T35VMH_20240226T132109
S2_FI_00006108,527,2024-04-11,0.0,12.49387,52.4387370397602,172.930740537577,,,35VMH,S2A_MSIL2A_20240411T095031_R079_T35VMH_20240411T155759
S2_FI_00006109,527,2024-04-11,0.0,12.49387,52.4387370397602,172.930740537577,,,35VMH,S2A_MSIL2A_20240411T095031_R079_T35VMH_20240411T155759
S2_FI_00006110,527,2024-04-11,0.0,12.49387,52.4387370397602,172.930740537577,,,35VMH,S2A_MSIL2A_20240411T095031_R079_T35VMH_20240411T155759
S2_FI_00006111,527,2024-04-11,0.0,12.49387,52.4387370397602,172.930740537577,,,35VMH,S2A_MSIL2A_20240411T095031_R079_T35VMH_20240411T155759
S2_FI_00006112,527,2024-04-11,0.0,12.49387,52.4387370397602,172.930740537577,,,35VMH,S2A_MSIL2A_20240411T095031_R079_T35VMH_20240411T155759
S2_FI_00006113,527,2024-04-11,0.0,12.49387,52.4387370397602,172.930740537577,,,35VMH,S2A_MSIL2A_20240411T095031_R079_T35VMH_20240411T155759
S2_FI_00006114,527,2024-06-05,1.0,12.768275,38.3825713811711,172.448960163137,,,35VMH,S2B_MSIL2A_20240605T094549_R079_T35VMH_20240605T121845
S2_FI_00006115,527,2024-06-05,1.0,12.768275,38.3825713811711,172.448960163137,,,35VMH,S2B_MSIL2A_20240605T094549_R079_T35VMH_20240605T121845
S2_FI_00006116,527,2024-06-05,1.0,12.768275,38.3825713811711,172.448960163137,,,35VMH,S2B_MSIL2A_20240605T094549_R079_T35VMH_20240605T121845
S2_FI_00006117,527,2024-06-05,1.0,12.768275,38.3825713811711,172.448960163137,,,35VMH,S2B_MSIL2A_20240605T094549_R079_T35VMH_20240605T121845
S2_FI_00006118,527,2024-06-05,1.0,12.768275,38.3825713811711,172.448960163137,,,35VMH,S2B_MSIL2A_20240605T094549_R079_T35VMH_20240605T121845
S2_FI_00006119,527,2024-06-05,1.0,12.768275,38.3825713811711,172.448960163137,,,35VMH,S2B_MSIL2A_20240605T094549_R079_T35VMH_20240605T121845
S2_FI_00006120,527,2024-08-04,1.0,66.495132,44.0748336419428,170.432600698192,,,35VMH,S2B_MSIL2A_20240804T094549_R079_T35VMH_20240804T123817
S2_FI_00006121,527,2024-08-04,1.0,66.495132,44.0748336419428,170.432600698192,,,35VMH,S2B_MSIL2A_20240804T094549_R079_T35VMH_20240804T123817
S2_FI_00006122,527,2024-08-04,1.0,66.495132,44.0748336419428,170.432600698192,,,35VMH,S2B_MSIL2A_20240804T094549_R079_T35VMH_20240804T123817
S2_FI_00006123,527,2024-08-04,1.0,66.495132,44.0748336419428,170.432600698192,,,35VMH,S2B_MSIL2A_20240804T094549_R079_T35VMH_20240804T123817
S2_FI_00006124,527,2024-08-04,1.0,66.495132,44.0748336419428,170.432600698192,,,35VMH,S2B_MSIL2A_20240804T094549_R079_T35VMH_20240804T123817
S2_FI_00006125,527,2024-08-04,1.0,66.495132,44.0748336419428,170.432600698192,,,35VMH,S2B_MSIL2A_20240804T094549_R079_T35VMH_20240804T123817
S2_FI_00006126,527,2024-09-05,0.0,0.73098,54.5851429165661,170.765224908506,,,35VMH,S2A_MSIL2A_20240905T094031_R036_T35VMH_20240905T133953
S2_FI_00006127,527,2024-09-05,0.0,0.73098,54.5851429165661,170.765224908506,,,35VMH,S2A_MSIL2A_20240905T094031_R036_T35VMH_20240905T133953
S2_FI_00006128,527,2024-09-05,0.0,0.73098,54.5851429165661,170.765224908506,,,35VMH,S2A_MSIL2A_20240905T094031_R036_T35VMH_20240905T133953
S2_FI_00006129,527,2024-09-05,0.0,0.73098,54.5851429165661,170.765224908506,,,35VMH,S2A_MSIL2A_20240905T094031_R036_T35VMH_20240905T133953
S2_FI_00006130,527,2024-09-05,0.0,0.73098,54.5851429165661,170.765224908506,,,35VMH,S2A_MSIL2A_20240905T094031_R036_T35VMH_20240905T133953
S2_FI_00006131,527,2024-09-05,0.0,0.73098,54.5851429165661,170.765224908506,,,35VMH,S2A_MSIL2A_20240905T094031_R036_T35VMH_20240905T133953
S2_FI_00006132,527,2024-11-04,1.0,63.749254,76.482593486912,176.209751509959,,,35VMH,S2A_MSIL2A_20241104T094151_R036_T35VMH_20241104T105348
S2_FI_00006133,527,2024-11-04,1.0,63.749254,76.482593486912,176.209751509959,,,35VMH,S2A_MSIL2A_20241104T094151_R036_T35VMH_20241104T105348
S2_FI_00006134,527,2024-11-04,1.0,63.749254,76.482593486912,176.209751509959,,,35VMH,S2A_MSIL2A_20241104T094151_R036_T35VMH_20241104T105348
S2_FI_00006135,527,2024-11-04,1.0,63.749254,76.482593486912,176.209751509959,,,35VMH,S2A_MSIL2A_20241104T094151_R036_T35VMH_20241104T105348
S2_FI_00006136,527,2024-11-04,1.0,63.749254,76.482593486912,176.209751509959,,,35VMH,S2A_MSIL2A_20241104T094151_R036_T35VMH_20241104T105348
S2_FI_00006137,527,2024-11-04,1.0,63.749254,76.482593486912,176.209751509959,,,35VMH,S2A_MSIL2A_20241104T094151_R036_T35VMH_20241104T105348
S2_FI_00007110,5448,2023-02-14,0.0,98.874509,76.1314505613365,169.307078518112,,,34VEQ,S2B_MSIL2A_20230214T100029_R122_T34VEQ_20240812T190154
S2_FI_00007111,5448,2023-02-14,0.0,98.874509,76.1314505613365,169.307078518112,,,34VEQ,S2B_MSIL2A_20230214T100029_R122_T34VEQ_20240812T190154
S2_FI_00007112,5448,2023-02-14,0.0,98.874509,76.1314505613365,169.307078518112,,,34VEQ,S2B_MSIL2A_20230214T100029_R122_T34VEQ_20240812T190154
S2_FI_00007113,5448,2023-02-14,0.0,98.874509,76.1314505613365,169.307078518112,,,34VEQ,S2B_MSIL2A_20230214T100029_R122_T34VEQ_20240812T190154
S2_FI_00007114,5448,2023-02-14,0.0,98.874509,76.1314505613365,169.307078518112,,,34VEQ,S2B_MSIL2A_20230214T100029_R122_T34VEQ_20240812T190154
S2_FI_00007115,5448,2023-02-14,0.0,98.874509,76.1314505613365,169.307078518112,,,34VEQ,S2B_MSIL2A_20230214T100029_R122_T34VEQ_20240812T190154
S2_FI_00007116,5448,2023-07-17,0.0,91.507632,41.6466945897395,171.359932711194,,,34VEQ,S2B_MSIL2A_20230717T100559_R022_T34VEQ_20241012T225151
S2_FI_00007117,5448,2023-07-17,0.0,91.507632,41.6466945897395,171.359932711194,,,34VEQ,S2B_MSIL2A_20230717T100559_R022_T34VEQ_20241012T225151
S2_FI_00007118,5448,2023-07-17,0.0,91.507632,41.6466945897395,171.359932711194,,,34VEQ,S2B_MSIL2A_20230717T100559_R022_T34VEQ_20241012T225151
S2_FI_00007119,5448,2023-07-17,0.0,91.507632,41.6466945897395,171.359932711194,,,34VEQ,S2B_MSIL2A_20230717T100559_R022_T34VEQ_20241012T225151
S2_FI_00007120,5448,2023-07-17,0.0,91.507632,41.6466945897395,171.359932711194,,,34VEQ,S2B_MSIL2A_20230717T100559_R022_T34VEQ_20241012T225151
S2_FI_00007121,5448,2023-07-17,0.0,91.507632,41.6466945897395,171.359932711194,,,34VEQ,S2B_MSIL2A_20230717T100559_R022_T34VEQ_20241012T225151
S2_FI_00007122,5448,2023-08-29,1.0,3.225411,53.2957277861894,177.075115678002,,,34VEQ,S2B_MSIL2A_20230829T101609_R065_T34VEQ_20241018T022739
S2_FI_00007123,5448,2023-08-29,1.0,3.225411,53.2957277861894,177.075115678002,,,34VEQ,S2B_MSIL2A_20230829T101609_R065_T34VEQ_20241018T022739
S2_FI_00007124,5448,2023-08-29,1.0,3.225411,53.2957277861894,177.075115678002,,,34VEQ,S2B_MSIL2A_20230829T101609_R065_T34VEQ_20241018T022739
S2_FI_00007125,5448,2023-08-29,1.0,3.225411,53.2957277861894,177.075115678002,,,34VEQ,S2B_MSIL2A_20230829T101609_R065_T34VEQ_20241018T022739
S2_FI_00007126,5448,2023-08-29,1.0,3.225411,53.2957277861894,177.075115678002,,,34VEQ,S2B_MSIL2A_20230829T101609_R065_T34VEQ_20241018T022739
S2_FI_00007127,5448,2023-08-29,1.0,3.225411,53.2957277861894,177.075115678002,,,34VEQ,S2B_MSIL2A_20230829T101609_R065_T34VEQ_20241018T022739
S2_FI_00007128,5448,2024-02-12,1.0,81.523806,76.6902401357596,171.846368057398,,,34VEQ,S2B_MSIL2A_20240212T101039_R022_T34VEQ_20240213T092035
S2_FI_00007129,5448,2024-02-12,1.0,81.523806,76.6902401357596,171.846368057398,,,34VEQ,S2B_MSIL2A_20240212T101039_R022_T34VEQ_20240213T092035
S2_FI_00007130,5448,2024-02-12,1.0,81.523806,76.6902401357596,171.846368057398,,,34VEQ,S2B_MSIL2A_20240212T101039_R022_T34VEQ_20240213T092035
S2_FI_00007131,5448,2024-02-12,1.0,81.523806,76.6902401357596,171.846368057398,,,34VEQ,S2B_MSIL2A_20240212T101039_R022_T34VEQ_20240213T092035
S2_FI_00007132,5448,2024-02-12,1.0,81.523806,76.6902401357596,171.846368057398,,,34VEQ,S2B_MSIL2A_20240212T101039_R022_T34VEQ_20240213T092035
S2_FI_00007133,5448,2024-02-12,1.0,81.523806,76.6902401357596,171.846368057398,,,34VEQ,S2B_MSIL2A_20240212T101039_R022_T34VEQ_20240213T092035
S2_FI_00007134,5448,2024-07-18,0.0,66.861004,42.1614302921362,167.874095856999,,,34VEQ,S2B_MSIL2A_20240718T095549_R122_T34VEQ_20240718T124840
S2_FI_00007135,5448,2024-07-18,0.0,66.861004,42.1614302921362,167.874095856999,,,34VEQ,S2B_MSIL2A_20240718T095549_R122_T34VEQ_20240718T124840
S2_FI_00007136,5448,2024-07-18,0.0,66.861004,42.1614302921362,167.874095856999,,,34VEQ,S2B_MSIL2A_20240718T095549_R122_T34VEQ_20240718T124840
S2_FI_00007137,5448,2024-07-18,0.0,66.861004,42.1614302921362,167.874095856999,,,34VEQ,S2B_MSIL2A_20240718T095549_R122_T34VEQ_20240718T124840
S2_FI_00007138,5448,2024-07-18,0.0,66.861004,42.1614302921362,167.874095856999,,,34VEQ,S2B_MSIL2A_20240718T095549_R122_T34VEQ_20240718T124840
S2_FI_00007139,5448,2024-07-18,0.0,66.861004,42.1614302921362,167.874095856999,,,34VEQ,S2B_MSIL2A_20240718T095549_R122_T34VEQ_20240718T124840
S2_FI_00007140,5448,2024-08-27,0.0,94.797188,53.0974632715207,170.79222887158,,,34VEQ,S2B_MSIL2A_20240827T095549_R122_T34VEQ_20240827T130925
S2_FI_00007141,5448,2024-08-27,0.0,94.797188,53.0974632715207,170.79222887158,,,34VEQ,S2B_MSIL2A_20240827T095549_R122_T34VEQ_20240827T130925
S2_FI_00007142,5448,2024-08-27,0.0,94.797188,53.0974632715207,170.79222887158,,,34VEQ,S2B_MSIL2A_20240827T095549_R122_T34VEQ_20240827T130925
S2_FI_00007143,5448,2024-08-27,0.0,94.797188,53.0974632715207,170.79222887158,,,34VEQ,S2B_MSIL2A_20240827T095549_R122_T34VEQ_20240827T130925
S2_FI_00007144,5448,2024-08-27,0.0,94.797188,53.0974632715207,170.79222887158,,,34VEQ,S2B_MSIL2A_20240827T095549_R122_T34VEQ_20240827T130925
S2_FI_00007145,5448,2024-08-27,0.0,94.797188,53.0974632715207,170.79222887158,,,34VEQ,S2B_MSIL2A_20240827T095549_R122_T34VEQ_20240827T130925
S2_FI_00007320,55517,2023-01-21,2.0,7.857131,83.5344460912003,175.303235592837,,,34VER,S2B_MSIL2A_20230121T102239_R065_T34VER_20240811T133047
S2_FI_00007321,55517,2023-01-21,2.0,7.857131,83.5344460912003,175.303235592837,,,34VER,S2B_MSIL2A_20230121T102239_R065_T34VER_20240811T133047
S2_FI_00007322,55517,2023-01-21,2.0,7.857131,83.5344460912003,175.303235592837,,,34VER,S2B_MSIL2A_20230121T102239_R065_T34VER_20240811T133047
S2_FI_00007323,55517,2023-01-21,2.0,7.857131,83.5344460912003,175.303235592837,,,34VER,S2B_MSIL2A_20230121T102239_R065_T34VER_20240811T133047
S2_FI_00007324,55517,2023-01-21,2.0,7.857131,83.5344460912003,175.303235592837,,,34VER,S2B_MSIL2A_20230121T102239_R065_T34VER_20240811T133047
S2_FI_00007325,55517,2023-01-21,2.0,7.857131,83.5344460912003,175.303235592837,,,34VER,S2B_MSIL2A_20230121T102239_R065_T34VER_20240811T133047
S2_FI_00007326,55517,2023-02-20,0.0,99.147499,74.592646822534,174.306645507719,,,34VER,S2B_MSIL2A_20230220T101949_R065_T34VER_20240814T115509
S2_FI_00007327,55517,2023-02-20,0.0,99.147499,74.592646822534,174.306645507719,,,34VER,S2B_MSIL2A_20230220T101949_R065_T34VER_20240814T115509
S2_FI_00007328,55517,2023-02-20,0.0,99.147499,74.592646822534,174.306645507719,,,34VER,S2B_MSIL2A_20230220T101949_R065_T34VER_20240814T115509
S2_FI_00007329,55517,2023-02-20,0.0,99.147499,74.592646822534,174.306645507719,,,34VER,S2B_MSIL2A_20230220T101949_R065_T34VER_20240814T115509
