sample_id,station_id,lake_id,sample_date,lat,lon,chl_a,doc,secchi_depth,tn,toc,tp,turbidity,eo_id,acquisition_date,abs_day_diff,s2_cloud_cover,s2_solar_zenith,s2_solar_azimuth,s2_view_zenith,s2_view_azimuth,s2_mgrs_tile,s2_item_id,chl_a_ext,conductivity,dissolved_oxygen,doc_ext,oxygen_saturation,ph,suspended_solids,temperature,tn_ext,toc_ext,tp_ext,turbidity_ext,depth_layer,name,lakename,municipality,Municipal,EnvironmentType,WaterManagementAreaCode,WaterManagementArea,WaterbasinCode,Waterbasin,WaterbodyType,WaterbodyType_Id
FI_00000207,10937,Nuijamaanjärvi,2023-11-01,60.95454402242739,28.56703697930222,,,,440.0,,17.0,2.7999999999999994,S2_FI_00000207,2024-10-20,1.0,71.626121,73.2391264897911,177.603063592902,,,35VNK,S2B_MSIL2A_20241020T094029_R036_T35VNK_20241020T111735,,14.0,11.45,,85.5,7.35,3.275,3.2,440.0,,17.0,2.7999999999999994,1.0,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
FI_00000208,10937,Nuijamaanjärvi,2023-11-01,60.95454402242739,28.56703697930222,,,,440.0,,17.0,2.7999999999999994,S2_FI_00000208,2024-11-04,0.0,65.517181,78.2312727276758,177.970507107917,,,35VNK,S2A_MSIL2A_20241104T094151_R036_T35VNK_20241104T105348,,14.0,11.45,,85.5,7.35,3.275,3.2,440.0,,17.0,2.7999999999999994,1.0,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
FI_00000209,10937,Nuijamaanjärvi,2023-11-01,60.95454402242739,28.56703697930222,,,,440.0,,17.0,2.7999999999999994,S2_FI_00000209,2024-11-19,1.0,99.58356,82.2725476935054,177.595336070743,,,35VNK,S2B_MSIL2A_20241119T094209_R036_T35VNK_20241119T111954,,14.0,11.45,,85.5,7.35,3.275,3.2,440.0,,17.0,2.7999999999999994,1.0,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
FI_00000211,10937,Nuijamaanjärvi,2023-12-12,60.95454402242739,28.56703697930222,,,,550.0,,18.5,2.9,S2_FI_00000211,2023-02-06,0.0,3.53099,79.4926521815106,171.000087114738,,,35VML,S2A_MSIL2A_20230206T095201_R079_T35VML_20230207T042217,,14.0,10.0,,72.5,7.15,2.9,2.5,550.0,,18.5,2.9,1.0,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
FI_00000212,10937,Nuijamaanjärvi,2023-12-12,60.95454402242739,28.56703697930222,,,,550.0,,18.5,2.9,S2_FI_00000212,2023-07-26,1.0,58.015376,44.370688898711,170.12004694316,,,35VML,S2A_MSIL2A_20230726T095031_R079_T35VML_20241018T154701,,14.0,10.0,,72.5,7.15,2.9,2.5,550.0,,18.5,2.9,1.0,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
FI_00000213,10937,Nuijamaanjärvi,2023-12-12,60.95454402242739,28.56703697930222,,,,550.0,,18.5,2.9,S2_FI_00000213,2023-10-17,0.0,67.169851,72.7640092901622,180.462516384995,,,35VML,S2A_MSIL2A_20231017T100031_R122_T35VML_20231017T165620,,14.0,10.0,,72.5,7.15,2.9,2.5,550.0,,18.5,2.9,1.0,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
FI_00000214,10937,Nuijamaanjärvi,2023-12-12,60.95454402242739,28.56703697930222,,,,550.0,,18.5,2.9,S2_FI_00000214,2023-01-29,1.0,78.96809,81.8154654187646,170.916145161116,,,35VNL,S2B_MSIL2A_20230129T094149_R036_T35VNL_20230131T073038,,14.0,10.0,,72.5,7.15,2.9,2.5,550.0,,18.5,2.9,1.0,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
FI_00000215,10937,Nuijamaanjärvi,2023-12-12,60.95454402242739,28.56703697930222,,,,550.0,,18.5,2.9,S2_FI_00000215,2023-02-21,0.0,46.015152,74.3158994152844,172.752110698445,,,35VNL,S2B_MSIL2A_20230221T095029_R079_T35VNL_20230226T092858,,14.0,10.0,,72.5,7.15,2.9,2.5,550.0,,18.5,2.9,1.0,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
FI_00000216,10937,Nuijamaanjärvi,2024-01-10,60.95454402242739,28.56703697930222,,,,605.0,,18.0,2.4,S2_FI_00000216,2023-03-08,1.0,85.054183,68.6184256032354,173.127435561169,,,35VNL,S2A_MSIL2A_20230308T095031_R079_T35VNL_20240822T165158,,17.0,10.0,,71.5,7.15,1.3,1.7999999999999998,605.0,,18.0,2.4,9.5,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
FI_00000217,10937,Nuijamaanjärvi,2024-01-10,60.95454402242739,28.56703697930222,,,,605.0,,18.0,2.4,S2_FI_00000217,2023-04-02,1.0,35.668737,58.7258266890943,174.6394665671,,,35VNL,S2B_MSIL2A_20230402T095039_R079_T35VNL_20240829T005541,,17.0,10.0,,71.5,7.15,1.3,1.7999999999999998,605.0,,18.0,2.4,9.5,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
FI_00000218,10937,Nuijamaanjärvi,2024-01-10,60.95454402242739,28.56703697930222,,,,605.0,,18.0,2.4,S2_FI_00000218,2023-04-12,1.0,65.115058,54.9447887027473,175.281087366781,,,35VNL,S2B_MSIL2A_20230412T095029_R079_T35VNL_20240828T091729,,17.0,10.0,,71.5,7.15,1.3,1.7999999999999998,605.0,,18.0,2.4,9.5,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
FI_00000219,10937,Nuijamaanjärvi,2024-01-10,60.95454402242739,28.56703697930222,,,,605.0,,18.0,2.4,S2_FI_00000219,2023-04-17,1.0,21.60967,53.1402871734971,175.564439853304,,,35VNL,S2A_MSIL2A_20230417T095031_R079_T35VNL_20240902T191342,,17.0,10.0,,71.5,7.15,1.3,1.7999999999999998,605.0,,18.0,2.4,9.5,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
FI_00000220,10937,Nuijamaanjärvi,2024-01-10,60.95454402242739,28.56703697930222,,,,605.0,,18.0,2.4,S2_FI_00000220,2023-04-24,0.0,99.994439,50.8514435839859,172.77430685371,,,35VNL,S2A_MSIL2A_20230424T094031_R036_T35VNL_20240831T183412,,17.0,10.0,,71.5,7.15,1.3,1.7999999999999998,605.0,,18.0,2.4,9.5,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
FI_00000221,10937,Nuijamaanjärvi,2024-01-10,60.95454402242739,28.56703697930222,,,,605.0,,18.0,2.4,S2_FI_00000221,2023-05-04,0.0,96.722823,47.7313118550166,172.986085239774,,,35VNL,S2A_MSIL2A_20230504T094031_R036_T35VNL_20230504T163452,,17.0,10.0,,71.5,7.15,1.3,1.7999999999999998,605.0,,18.0,2.4,9.5,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
FI_00000222,10937,Nuijamaanjärvi,2024-02-06,60.95454402242739,28.56703697930222,,,,605.0,,17.0,1.9,S2_FI_00000222,2023-05-12,1.0,30.517578,45.4513637275911,176.297764153049,,,35VNL,S2B_MSIL2A_20230512T094549_R079_T35VNL_20230512T141912,,18.0,9.15,,66.5,7.199999999999999,1.25,2.5,605.0,,17.0,1.9,1.0,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
FI_00000223,10937,Nuijamaanjärvi,2024-02-06,60.95454402242739,28.56703697930222,,,,605.0,,17.0,1.9,S2_FI_00000223,2023-05-14,1.0,51.865357,45.0641725440612,172.931421519494,,,35VNL,S2A_MSIL2A_20230514T094031_R036_T35VNL_20230514T235918,,18.0,9.15,,66.5,7.199999999999999,1.25,2.5,605.0,,17.0,1.9,1.0,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
FI_00000224,10937,Nuijamaanjärvi,2024-02-06,60.95454402242739,28.56703697930222,,,,605.0,,17.0,1.9,S2_FI_00000224,2023-05-22,0.0,53.297395,43.2003469094765,176.10793084153,,,35VNL,S2B_MSIL2A_20230522T094549_R079_T35VNL_20230522T142444,,18.0,9.15,,66.5,7.199999999999999,1.25,2.5,605.0,,17.0,1.9,1.0,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
FI_00000225,10937,Nuijamaanjärvi,2024-02-06,60.95454402242739,28.56703697930222,,,,605.0,,17.0,1.9,S2_FI_00000225,2023-05-29,0.0,75.286824,42.0872938162896,172.33424162877,,,35VNL,S2B_MSIL2A_20230529T093549_R036_T35VNL_20240907T010044,,18.0,9.15,,66.5,7.199999999999999,1.25,2.5,605.0,,17.0,1.9,1.0,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
FI_00000226,10937,Nuijamaanjärvi,2024-02-06,60.95454402242739,28.56703697930222,,,,605.0,,17.0,1.9,S2_FI_00000226,2023-06-13,0.0,93.430197,40.5357593590666,171.24877523802,,,35VNL,S2A_MSIL2A_20230613T094041_R036_T35VNL_20240927T204801,,18.0,9.15,,66.5,7.199999999999999,1.25,2.5,605.0,,17.0,1.9,1.0,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
FI_00000227,10937,Nuijamaanjärvi,2024-02-06,60.95454402242739,28.56703697930222,,,,605.0,,17.0,1.9,S2_FI_00000227,2023-07-21,1.0,99.976236,43.2027678841766,172.760357942064,,,35VNL,S2B_MSIL2A_20230721T094549_R079_T35VNL_20241019T210836,,18.0,9.15,,66.5,7.199999999999999,1.25,2.5,605.0,,17.0,1.9,1.0,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
FI_00000228,10937,Nuijamaanjärvi,2024-03-05,60.95454402242739,28.56703697930222,,,,605.0,,21.5,2.25,S2_FI_00000228,2023-08-02,0.0,93.454546,46.0667048026548,169.732046286537,,,35VNL,S2A_MSIL2A_20230802T094041_R036_T35VNL_20241026T134447,,18.5,8.6,,62.5,7.45,1.0,2.033333333333333,605.0,,21.5,2.25,10.0,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
FI_00000229,10937,Nuijamaanjärvi,2024-03-05,60.95454402242739,28.56703697930222,,,,605.0,,21.5,2.25,S2_FI_00000229,2023-08-22,1.0,47.103143,51.9656487363707,171.397259321136,,,35VNL,S2A_MSIL2A_20230822T094041_R036_T35VNL_20241019T021144,,18.5,8.6,,62.5,7.45,1.0,2.033333333333333,605.0,,21.5,2.25,10.0,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
FI_00000230,10937,Nuijamaanjärvi,2024-03-05,60.95454402242739,28.56703697930222,,,,605.0,,21.5,2.25,S2_FI_00000230,2023-09-06,1.0,24.591975,57.222539330861,173.15489954782,,,35VNL,S2B_MSIL2A_20230906T093549_R036_T35VNL_20241029T123722,,18.5,8.6,,62.5,7.45,1.0,2.033333333333333,605.0,,21.5,2.25,10.0,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
FI_00000231,10937,Nuijamaanjärvi,2024-03-05,60.95454402242739,28.56703697930222,,,,605.0,,21.5,2.25,S2_FI_00000231,2023-09-19,1.0,79.483247,62.0495341580554,177.558404311986,,,35VNL,S2B_MSIL2A_20230919T094659_R079_T35VNL_20241105T173809,,18.5,8.6,,62.5,7.45,1.0,2.033333333333333,605.0,,21.5,2.25,10.0,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
FI_00000232,10937,Nuijamaanjärvi,2024-03-05,60.95454402242739,28.56703697930222,,,,605.0,,21.5,2.25,S2_FI_00000232,2023-10-04,1.0,99.999994,67.8578160684409,179.039726043489,,,35VNL,S2A_MSIL2A_20231004T095031_R079_T35VNL_20231004T161756,,18.5,8.6,,62.5,7.45,1.0,2.033333333333333,605.0,,21.5,2.25,10.0,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
FI_00000233,10937,Nuijamaanjärvi,2024-03-05,60.95454402242739,28.56703697930222,,,,605.0,,21.5,2.25,S2_FI_00000233,2023-10-16,0.0,99.447143,72.4166022615491,177.319455717879,,,35VNL,S2B_MSIL2A_20231016T093909_R036_T35VNL_20241106T161339,,18.5,8.6,,62.5,7.45,1.0,2.033333333333333,605.0,,21.5,2.25,10.0,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
FI_00000234,10937,Nuijamaanjärvi,2024-04-02,60.95454402242739,28.56703697930222,11.0,,,605.0,,24.0,3.0,S2_FI_00000234,2023-11-03,1.0,97.351223,78.5705533451753,180.406629424421,,,35VNL,S2A_MSIL2A_20231103T095151_R079_T35VNL_20231103T120928,11.0,16.0,9.35,,69.5,7.35,2.325,3.45,605.0,,24.0,3.0,9.9,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
FI_00000235,10937,Nuijamaanjärvi,2024-04-02,60.95454402242739,28.56703697930222,11.0,,,605.0,,24.0,3.0,S2_FI_00000235,2023-11-15,2.0,99.18412,82.0136723711062,177.777281361766,,,35VNL,S2B_MSIL2A_20231115T094159_R036_T35VNL_20241107T082022,11.0,16.0,9.35,,69.5,7.35,2.325,3.45,605.0,,24.0,3.0,9.9,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
FI_00000238,10937,Nuijamaanjärvi,2024-04-02,60.95454402242739,28.56703697930222,11.0,,,605.0,,24.0,3.0,S2_FI_00000238,2024-02-28,1.0,89.940184,71.9697258450365,170.272018598912,,,35VNL,S2A_MSIL2A_20240228T094031_R036_T35VNL_20240228T131407,11.0,16.0,9.35,,69.5,7.35,2.325,3.45,605.0,,24.0,3.0,9.9,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
FI_00000239,10937,Nuijamaanjärvi,2024-04-02,60.95454402242739,28.56703697930222,11.0,,,605.0,,24.0,3.0,S2_FI_00000239,2024-03-12,1.0,0.363934,66.7363856213223,173.369093073278,,,35VNL,S2A_MSIL2A_20240312T095031_R079_T35VNL_20240313T154645,11.0,16.0,9.35,,69.5,7.35,2.325,3.45,605.0,,24.0,3.0,9.9,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
FI_00000240,10937,Nuijamaanjärvi,2024-05-07,60.95454402242739,28.56703697930222,4.2,,,635.0,,21.5,4.1000000000000005,S2_FI_00000240,2024-04-03,0.0,100.0,58.1815440024503,171.816353299728,,,35VNL,S2B_MSIL2A_20240403T093549_R036_T35VNL_20240403T123003,4.2,13.0,11.15,,94.0,7.2,4.75,7.85,635.0,,21.5,4.1000000000000005,10.0,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
FI_00000241,10937,Nuijamaanjärvi,2024-05-07,60.95454402242739,28.56703697930222,4.2,,,635.0,,21.5,4.1000000000000005,S2_FI_00000241,2024-04-11,1.0,87.743706,55.0323397585235,175.262774224836,,,35VNL,S2A_MSIL2A_20240411T095031_R079_T35VNL_20240411T155418,4.2,13.0,11.15,,94.0,7.2,4.75,7.85,635.0,,21.5,4.1000000000000005,10.0,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
FI_00000242,10937,Nuijamaanjärvi,2024-05-07,60.95454402242739,28.56703697930222,4.2,,,635.0,,21.5,4.1000000000000005,S2_FI_00000242,2024-04-18,0.0,16.84351,52.6368266319043,172.599892030135,,,35VNL,S2A_MSIL2A_20240418T094031_R036_T35VNL_20240418T185937,4.2,13.0,11.15,,94.0,7.2,4.75,7.85,635.0,,21.5,4.1000000000000005,10.0,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
FI_00000243,10937,Nuijamaanjärvi,2024-05-07,60.95454402242739,28.56703697930222,4.2,,,635.0,,21.5,4.1000000000000005,S2_FI_00000243,2024-04-26,1.0,99.486005,49.8418162181686,176.017164868116,,,35VNL,S2B_MSIL2A_20240426T094549_R079_T35VNL_20240426T131332,4.2,13.0,11.15,,94.0,7.2,4.75,7.85,635.0,,21.5,4.1000000000000005,10.0,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
FI_00000244,10937,Nuijamaanjärvi,2024-05-07,60.95454402242739,28.56703697930222,4.2,,,635.0,,21.5,4.1000000000000005,S2_FI_00000244,2024-05-01,1.0,36.596194,48.287875830915,176.195052486046,,,35VNL,S2A_MSIL2A_20240501T095031_R079_T35VNL_20240501T151817,4.2,13.0,11.15,,94.0,7.2,4.75,7.85,635.0,,21.5,4.1000000000000005,10.0,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
FI_00000245,10937,Nuijamaanjärvi,2024-05-07,60.95454402242739,28.56703697930222,4.2,,,635.0,,21.5,4.1000000000000005,S2_FI_00000245,2024-05-06,1.0,98.411685,46.8412041093749,176.271714772926,,,35VNL,S2B_MSIL2A_20240506T094549_R079_T35VNL_20240506T131841,4.2,13.0,11.15,,94.0,7.2,4.75,7.85,635.0,,21.5,4.1000000000000005,10.0,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
FI_00000246,10937,Nuijamaanjärvi,2024-06-04,60.95454402242739,28.56703697930222,2.9,,,625.0,,16.0,3.1,S2_FI_00000246,2024-05-13,0.0,92.257625,45.1221292027126,172.931240609861,,,35VNL,S2B_MSIL2A_20240513T093549_R036_T35VNL_20240513T124227,2.9,13.5,8.0,,82.5,7.349999999999999,3.25,19.23333333333333,625.0,,16.0,3.1,1.0,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
FI_00000247,10937,Nuijamaanjärvi,2024-06-04,60.95454402242739,28.56703697930222,2.9,,,625.0,,16.0,3.1,S2_FI_00000247,2024-05-21,1.0,22.743793,43.2491190342509,176.09341326695,,,35VNL,S2A_MSIL2A_20240521T095031_R079_T35VNL_20240521T144344,2.9,13.5,8.0,,82.5,7.349999999999999,3.25,19.23333333333333,625.0,,16.0,3.1,1.0,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
FI_00000248,10937,Nuijamaanjärvi,2024-06-04,60.95454402242739,28.56703697930222,2.9,,,625.0,,16.0,3.1,S2_FI_00000248,2024-05-28,0.0,18.780963,42.1257430233445,172.34269383806,,,35VNL,S2A_MSIL2A_20240528T094031_R036_T35VNL_20240528T142335,2.9,13.5,8.0,,82.5,7.349999999999999,3.25,19.23333333333333,625.0,,16.0,3.1,1.0,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
FI_00000249,10937,Nuijamaanjärvi,2024-06-04,60.95454402242739,28.56703697930222,2.9,,,625.0,,16.0,3.1,S2_FI_00000249,2024-06-10,1.0,98.188758,40.5384041666097,174.957006121517,,,35VNL,S2A_MSIL2A_20240610T095031_R079_T35VNL_20240610T131729,2.9,13.5,8.0,,82.5,7.349999999999999,3.25,19.23333333333333,625.0,,16.0,3.1,1.0,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
FI_00000250,10937,Nuijamaanjärvi,2024-06-04,60.95454402242739,28.56703697930222,2.9,,,625.0,,16.0,3.1,S2_FI_00000250,2024-06-30,1.0,65.56955,40.5238229541652,173.444543659794,,,35VNL,S2A_MSIL2A_20240630T095031_R079_T35VNL_20240701T192404,2.9,13.5,8.0,,82.5,7.349999999999999,3.25,19.23333333333333,625.0,,16.0,3.1,1.0,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
FI_00000251,10937,Nuijamaanjärvi,2024-06-04,60.95454402242739,28.56703697930222,2.9,,,625.0,,16.0,3.1,S2_FI_00000251,2024-07-30,1.0,90.972102,45.3417509527118,172.926581139281,,,35VNL,S2A_MSIL2A_20240730T095031_R079_T35VNL_20240730T155453,2.9,13.5,8.0,,82.5,7.349999999999999,3.25,19.23333333333333,625.0,,16.0,3.1,1.0,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
FI_00000252,10937,Nuijamaanjärvi,2024-07-02,60.95454402242739,28.56703697930222,8.1,,,575.0,,18.5,3.35,S2_FI_00000252,2024-08-19,0.0,86.385715,51.0938658133584,174.248644573321,,,35VNL,S2A_MSIL2A_20240819T095031_R079_T35VNL_20240819T143207,8.1,14.5,5.6000000000000005,,60.5,7.3,3.675,16.5,575.0,,18.5,3.35,1.0,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
FI_00000253,10937,Nuijamaanjärvi,2024-07-02,60.95454402242739,28.56703697930222,8.1,,,575.0,,18.5,3.35,S2_FI_00000253,2024-09-03,0.0,81.092107,56.2980233189685,175.838717212412,,,35VNL,S2B_MSIL2A_20240903T094549_R079_T35VNL_20240903T121539,8.1,14.5,5.6000000000000005,,60.5,7.3,3.675,16.5,575.0,,18.5,3.35,1.0,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
FI_00000254,10937,Nuijamaanjärvi,2024-07-02,60.95454402242739,28.56703697930222,8.1,,,575.0,,18.5,3.35,S2_FI_00000254,2024-09-23,4.0,100.0,63.8902925531491,178.043607307598,,,35VNL,S2B_MSIL2A_20240923T095029_R079_T35VNL_20240923T110403,8.1,14.5,5.6000000000000005,,60.5,7.3,3.675,16.5,575.0,,18.5,3.35,1.0,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
FI_00000255,10937,Nuijamaanjärvi,2024-07-02,60.95454402242739,28.56703697930222,8.1,,,575.0,,18.5,3.35,S2_FI_00000255,2024-10-03,1.0,52.289277,67.765473846341,179.01698941572,,,35VNL,S2B_MSIL2A_20241003T095029_R079_T35VNL_20241003T125412,8.1,14.5,5.6000000000000005,,60.5,7.3,3.675,16.5,575.0,,18.5,3.35,1.0,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
FI_00000256,10937,Nuijamaanjärvi,2024-07-02,60.95454402242739,28.56703697930222,8.1,,,575.0,,18.5,3.35,S2_FI_00000256,2024-10-18,1.0,95.442635,73.3982660190975,180.039536012371,,,35VNL,S2A_MSIL2A_20241018T095031_R079_T35VNL_20241018T110847,8.1,14.5,5.6000000000000005,,60.5,7.3,3.675,16.5,575.0,,18.5,3.35,1.0,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
FI_00000257,10937,Nuijamaanjärvi,2024-07-02,60.95454402242739,28.56703697930222,8.1,,,575.0,,18.5,3.35,S2_FI_00000257,2024-10-30,0.0,91.444832,77.5509174772303,177.92004411568,,,35VNL,S2B_MSIL2A_20241030T094029_R036_T35VNL_20241030T111154,8.1,14.5,5.6000000000000005,,60.5,7.3,3.675,16.5,575.0,,18.5,3.35,1.0,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
FI_00000258,10937,Nuijamaanjärvi,2024-08-06,60.95454402242739,28.56703697930222,6.5,,,505.0,,26.0,8.450000000000001,S2_FI_00000258,2024-11-19,1.0,96.73475,83.1697404125217,177.575331790034,,,35VNL,S2B_MSIL2A_20241119T094209_R036_T35VNL_20241119T111954,6.5,14.5,4.3500000000000005,,49.20000000000001,7.15,5.65,18.6,505.0,,26.0,8.450000000000001,9.6,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
FI_00000260,10937,Nuijamaanjärvi,2024-08-06,60.95454402242739,28.56703697930222,6.5,,,505.0,,26.0,8.450000000000001,S2_FI_00000260,2023-03-08,1.0,86.620164,67.8495578036265,171.038606407713,,,35VMK,S2A_MSIL2A_20230308T095031_R079_T35VMK_20240822T165158,6.5,14.5,4.3500000000000005,,49.20000000000001,7.15,5.65,18.6,505.0,,26.0,8.450000000000001,9.6,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
FI_00000261,10937,Nuijamaanjärvi,2024-08-06,60.95454402242739,28.56703697930222,6.5,,,505.0,,26.0,8.450000000000001,S2_FI_00000261,2023-06-16,1.0,5.696534,39.4822188676235,171.683604512904,,,35VMK,S2A_MSIL2A_20230616T095031_R079_T35VMK_20240912T001946,6.5,14.5,4.3500000000000005,,49.20000000000001,7.15,5.65,18.6,505.0,,26.0,8.450000000000001,9.6,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
FI_00000262,10937,Nuijamaanjärvi,2024-08-06,60.95454402242739,28.56703697930222,6.5,,,505.0,,26.0,8.450000000000001,S2_FI_00000262,2023-08-17,0.0,92.887312,49.6258002907112,168.333302935364,,,35VMK,S2B_MSIL2A_20230817T093549_R036_T35VMK_20241023T205253,6.5,14.5,4.3500000000000005,,49.20000000000001,7.15,5.65,18.6,505.0,,26.0,8.450000000000001,9.6,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
FI_00000263,10937,Nuijamaanjärvi,2024-08-06,60.95454402242739,28.56703697930222,6.5,,,505.0,,26.0,8.450000000000001,S2_FI_00000263,2023-03-01,0.0,98.908365,70.4079048010776,173.462990465758,,,35VMK,S2A_MSIL2A_20230301T100021_R122_T35VMK_20240821T023929,6.5,14.5,4.3500000000000005,,49.20000000000001,7.15,5.65,18.6,505.0,,26.0,8.450000000000001,9.6,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
FI_00000264,10937,Nuijamaanjärvi,2024-09-03,60.95454402242739,28.56703697930222,6.099999999999999,,,530.0,,76.5,7.95,S2_FI_00000264,2023-06-14,0.0,3.508451,39.4332220916689,175.445219029677,,,35VMK,S2B_MSIL2A_20230614T095559_R122_T35VMK_20240909T201410,6.099999999999999,15.0,4.300000000000001,,46.4,7.399999999999999,7.25,15.65,530.0,,76.5,7.95,9.5,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
FI_00000265,10937,Nuijamaanjärvi,2024-09-03,60.95454402242739,28.56703697930222,6.099999999999999,,,530.0,,76.5,7.95,S2_FI_00000265,2023-08-08,1.0,89.234585,46.5942090697923,174.020588536019,,,35VMK,S2A_MSIL2A_20230808T100031_R122_T35VMK_20241021T205631,6.099999999999999,15.0,4.300000000000001,,46.4,7.399999999999999,7.25,15.65,530.0,,76.5,7.95,9.5,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
FI_00000266,10937,Nuijamaanjärvi,2024-09-03,60.95454402242739,28.56703697930222,6.099999999999999,,,530.0,,76.5,7.95,S2_FI_00000266,2023-02-21,1.0,93.608326,73.6843144663364,168.801960364155,,,35VLK,S2B_MSIL2A_20230221T095029_R079_T35VLK_20230225T020105,6.099999999999999,15.0,4.300000000000001,,46.4,7.399999999999999,7.25,15.65,530.0,,76.5,7.95,9.5,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
FI_00000267,10937,Nuijamaanjärvi,2024-09-03,60.95454402242739,28.56703697930222,6.099999999999999,,,530.0,,76.5,7.95,S2_FI_00000267,2023-07-31,1.0,96.814752,44.7857570947461,167.667159989526,,,35VLK,S2B_MSIL2A_20230731T094549_R079_T35VLK_20241029T195507,6.099999999999999,15.0,4.300000000000001,,46.4,7.399999999999999,7.25,15.65,530.0,,76.5,7.95,9.5,Nuijamaanjärvi 003,Nuijamaanjärvi,Lappeenranta,,,,,,,,
