sample_id,station_id,lake_id,sample_date,lat,lon,chl_a,doc,secchi_depth,tn,toc,tp,turbidity,chl_a_ext,conductivity,dissolved_oxygen,doc_ext,oxygen_saturation,ph,suspended_solids,temperature,tn_ext,toc_ext,tp_ext,turbidity_ext,depth_layer,name,lakename,municipality,Municipal,EnvironmentType,WaterManagementAreaCode,WaterManagementArea,WaterbasinCode,Waterbasin,WaterbodyType,WaterbodyType_Id,sample_id_eo,lake_id_eo,sample_date_eo,lat_eo,lon_eo,chl_a_eo,doc_eo,secchi_depth_eo,tn_eo,toc_eo,tp_eo,turbidity_eo,eo_id,acquisition_date,abs_day_diff,s2_cloud_cover,s2_solar_zenith,s2_solar_azimuth,s2_view_zenith,s2_view_azimuth,s2_mgrs_tile,s2_item_id,chl_a_ext_eo,conductivity_eo,dissolved_oxygen_eo,doc_ext_eo,oxygen_saturation_eo,ph_eo,suspended_solids_eo,temperature_eo,tn_ext_eo,toc_ext_eo,tp_ext_eo,turbidity_ext_eo,depth_layer_eo,name_eo,lakename_eo,municipality_eo,Municipal_eo,EnvironmentType_eo,WaterManagementAreaCode_eo,WaterManagementArea_eo,WaterbasinCode_eo,Waterbasin_eo,WaterbodyType_eo,WaterbodyType_Id_eo,temporal_feature_status,temporal_feature_error,img_t0_offset_days,img_t0_acq_date,img_t0_day_diff,img_t0_cloud,img_t0_item_id,img_t0_b02,img_t0_b03,img_t0_b04,img_t0_b08,img_t1_offset_days,img_t1_acq_date,img_t1_day_diff,img_t1_cloud,img_t1_item_id,img_t1_b02,img_t1_b03,img_t1_b04,img_t1_b08,img_t2_offset_days,img_t2_acq_date,img_t2_day_diff,img_t2_cloud,img_t2_item_id,img_t2_b02,img_t2_b03,img_t2_b04,img_t2_b08,img_t3_offset_days,img_t3_acq_date,img_t3_day_diff,img_t3_cloud,img_t3_item_id,img_t3_b02,img_t3_b03,img_t3_b04,img_t3_b08,img_t4_offset_days,img_t4_acq_date,img_t4_day_diff,img_t4_cloud,img_t4_item_id,img_t4_b02,img_t4_b03,img_t4_b04,img_t4_b08,img_t5_offset_days,img_t5_acq_date,img_t5_day_diff,img_t5_cloud,img_t5_item_id,img_t5_b02,img_t5_b03,img_t5_b04,img_t5_b08,img_t6_offset_days,img_t6_acq_date,img_t6_day_diff,img_t6_cloud,img_t6_item_id,img_t6_b02,img_t6_b03,img_t6_b04,img_t6_b08,img_t7_offset_days,img_t7_acq_date,img_t7_day_diff,img_t7_cloud,img_t7_item_id,img_t7_b02,img_t7_b03,img_t7_b04,img_t7_b08,img_t8_offset_days,img_t8_acq_date,img_t8_day_diff,img_t8_cloud,img_t8_item_id,img_t8_b02,img_t8_b03,img_t8_b04,img_t8_b08,chip_path,chip_image_path,chip_status,chip_reason,s2_item_id_chip,acquisition_date_chip,abs_day_diff_chip,s2_cloud_cover_chip,s2_solar_zenith_chip,chip_nodata_ratio,chip_size,chip_overlap_stride_pixels,chip_offset_x_px,chip_offset_y_px,chip_overlap_candidates,chip_bands
FI_00000678,1229,1229,2023-09-27,60.33564037793927,24.06683532961399,,,,460.0,,32.0,9.3,,9.6,,,,7.5,8.6,15.699999999999998,460.0,,32.0,9.3,0.5,"Väänteenjoki 0,9  5800",,Lohja,Lohja,River,VHA2,Kymijoen-Suomenlahden vesienhoitoalue,23.031,Hiidenveden la,Keskisuuret savimaiden joet,106.0,FI_00000671,1229,2023-06-06,60.33564037793927,24.06683532961399,,,,860.0,,34.0,11.0,S2_FI_00000671,2023-09-24,3,92.226928,64.8822700479198,178.073359295562,,,35WNM,S2A_MSIL2A_20230924T095031_R079_T35WNM_20241027T021934,,9.4,,,,7.3,10.0,14.800000000000002,860.0,,34.0,11.0,0.5,"Väänteenjoki 0,9  5800",,Lohja,Lohja,River,VHA2,Kymijoen-Suomenlahden vesienhoitoalue,23.031,Hiidenveden la,Keskisuuret savimaiden joet,106.0,ok,,-7,,,,,,,,,-5,2023-09-22,0.0,0.012112,S2B_MSIL2A_20230922T095649_R122_T35VLH_20230922T153555,1298.0,1439.0,1383.0,2414.0,-3,2023-09-24,0.0,39.929393,S2A_MSIL2A_20230924T095031_R079_T34VFM_20241027T021934,3104.0,3048.0,2738.0,4564.0,-1,,,,,,,,,0,,,,,,,,,1,,,,,,,,,3,2023-10-01,1.0,27.88879,S2A_MSIL2A_20231001T094031_R036_T34VFM_20240828T165824,2780.0,3118.0,3060.0,4752.0,5,2023-10-01,1.0,27.88879,S2A_MSIL2A_20231001T094031_R036_T34VFM_20240828T165824,2780.0,3118.0,3060.0,4752.0,7,,,,,,,,,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_3d\prepared\chips\train\sample_FI_00000678.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_3d\prepared\chips\train\sample_FI_00000678.png,ok,,S2A_MSIL2A_20230924T095031_R079_T34VFM_20241027T021934,2023-09-24,3.0,39.929393,60.5246887459188,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000679,1229,1229,2023-09-27,60.33564037793927,24.06683532961399,,,,460.0,,32.0,9.3,,9.6,,,,7.5,8.6,15.699999999999998,460.0,,32.0,9.3,0.5,"Väänteenjoki 0,9  5800",,Lohja,Lohja,River,VHA2,Kymijoen-Suomenlahden vesienhoitoalue,23.031,Hiidenveden la,Keskisuuret savimaiden joet,106.0,FI_00000671,1229,2023-06-06,60.33564037793927,24.06683532961399,,,,860.0,,34.0,11.0,S2_FI_00000671,2023-09-24,3,92.226928,64.8822700479198,178.073359295562,,,35WNM,S2A_MSIL2A_20230924T095031_R079_T35WNM_20241027T021934,,9.4,,,,7.3,10.0,14.800000000000002,860.0,,34.0,11.0,0.5,"Väänteenjoki 0,9  5800",,Lohja,Lohja,River,VHA2,Kymijoen-Suomenlahden vesienhoitoalue,23.031,Hiidenveden la,Keskisuuret savimaiden joet,106.0,ok,,-7,,,,,,,,,-5,2023-09-22,0.0,0.012112,S2B_MSIL2A_20230922T095649_R122_T35VLH_20230922T153555,1298.0,1439.0,1383.0,2414.0,-3,2023-09-24,0.0,39.929393,S2A_MSIL2A_20230924T095031_R079_T34VFM_20241027T021934,3104.0,3048.0,2738.0,4564.0,-1,,,,,,,,,0,,,,,,,,,1,,,,,,,,,3,2023-10-01,1.0,27.88879,S2A_MSIL2A_20231001T094031_R036_T34VFM_20240828T165824,2780.0,3118.0,3060.0,4752.0,5,2023-10-01,1.0,27.88879,S2A_MSIL2A_20231001T094031_R036_T34VFM_20240828T165824,2780.0,3118.0,3060.0,4752.0,7,,,,,,,,,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_3d\prepared\chips\train\sample_FI_00000679.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_3d\prepared\chips\train\sample_FI_00000679.png,ok,,S2A_MSIL2A_20230924T095031_R079_T34VFM_20241027T021934,2023-09-24,3.0,39.929393,60.5246887459188,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000680,1229,1229,2023-09-27,60.33564037793927,24.06683532961399,,,,460.0,,32.0,9.3,,9.6,,,,7.5,8.6,15.699999999999998,460.0,,32.0,9.3,0.5,"Väänteenjoki 0,9  5800",,Lohja,Lohja,River,VHA2,Kymijoen-Suomenlahden vesienhoitoalue,23.031,Hiidenveden la,Keskisuuret savimaiden joet,106.0,FI_00000671,1229,2023-06-06,60.33564037793927,24.06683532961399,,,,860.0,,34.0,11.0,S2_FI_00000671,2023-09-24,3,92.226928,64.8822700479198,178.073359295562,,,35WNM,S2A_MSIL2A_20230924T095031_R079_T35WNM_20241027T021934,,9.4,,,,7.3,10.0,14.800000000000002,860.0,,34.0,11.0,0.5,"Väänteenjoki 0,9  5800",,Lohja,Lohja,River,VHA2,Kymijoen-Suomenlahden vesienhoitoalue,23.031,Hiidenveden la,Keskisuuret savimaiden joet,106.0,ok,,-7,,,,,,,,,-5,2023-09-22,0.0,0.012112,S2B_MSIL2A_20230922T095649_R122_T35VLH_20230922T153555,1298.0,1439.0,1383.0,2414.0,-3,2023-09-24,0.0,39.929393,S2A_MSIL2A_20230924T095031_R079_T34VFM_20241027T021934,3104.0,3048.0,2738.0,4564.0,-1,,,,,,,,,0,,,,,,,,,1,,,,,,,,,3,2023-10-01,1.0,27.88879,S2A_MSIL2A_20231001T094031_R036_T34VFM_20240828T165824,2780.0,3118.0,3060.0,4752.0,5,2023-10-01,1.0,27.88879,S2A_MSIL2A_20231001T094031_R036_T34VFM_20240828T165824,2780.0,3118.0,3060.0,4752.0,7,,,,,,,,,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_3d\prepared\chips\train\sample_FI_00000680.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_3d\prepared\chips\train\sample_FI_00000680.png,ok,,S2A_MSIL2A_20230924T095031_R079_T34VFM_20241027T021934,2023-09-24,3.0,39.929393,60.5246887459188,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000681,1229,1229,2023-09-27,60.33564037793927,24.06683532961399,,,,460.0,,32.0,9.3,,9.6,,,,7.5,8.6,15.699999999999998,460.0,,32.0,9.3,0.5,"Väänteenjoki 0,9  5800",,Lohja,Lohja,River,VHA2,Kymijoen-Suomenlahden vesienhoitoalue,23.031,Hiidenveden la,Keskisuuret savimaiden joet,106.0,FI_00000671,1229,2023-06-06,60.33564037793927,24.06683532961399,,,,860.0,,34.0,11.0,S2_FI_00000671,2023-09-24,3,92.226928,64.8822700479198,178.073359295562,,,35WNM,S2A_MSIL2A_20230924T095031_R079_T35WNM_20241027T021934,,9.4,,,,7.3,10.0,14.800000000000002,860.0,,34.0,11.0,0.5,"Väänteenjoki 0,9  5800",,Lohja,Lohja,River,VHA2,Kymijoen-Suomenlahden vesienhoitoalue,23.031,Hiidenveden la,Keskisuuret savimaiden joet,106.0,ok,,-7,,,,,,,,,-5,2023-09-22,0.0,0.012112,S2B_MSIL2A_20230922T095649_R122_T35VLH_20230922T153555,1298.0,1439.0,1383.0,2414.0,-3,2023-09-24,0.0,39.929393,S2A_MSIL2A_20230924T095031_R079_T34VFM_20241027T021934,3104.0,3048.0,2738.0,4564.0,-1,,,,,,,,,0,,,,,,,,,1,,,,,,,,,3,2023-10-01,1.0,27.88879,S2A_MSIL2A_20231001T094031_R036_T34VFM_20240828T165824,2780.0,3118.0,3060.0,4752.0,5,2023-10-01,1.0,27.88879,S2A_MSIL2A_20231001T094031_R036_T34VFM_20240828T165824,2780.0,3118.0,3060.0,4752.0,7,,,,,,,,,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_3d\prepared\chips\train\sample_FI_00000681.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_3d\prepared\chips\train\sample_FI_00000681.png,ok,,S2A_MSIL2A_20230924T095031_R079_T34VFM_20241027T021934,2023-09-24,3.0,39.929393,60.5246887459188,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000682,1229,1229,2023-09-27,60.33564037793927,24.06683532961399,,,,460.0,,32.0,9.3,,9.6,,,,7.5,8.6,15.699999999999998,460.0,,32.0,9.3,0.5,"Väänteenjoki 0,9  5800",,Lohja,Lohja,River,VHA2,Kymijoen-Suomenlahden vesienhoitoalue,23.031,Hiidenveden la,Keskisuuret savimaiden joet,106.0,FI_00000671,1229,2023-06-06,60.33564037793927,24.06683532961399,,,,860.0,,34.0,11.0,S2_FI_00000671,2023-09-24,3,92.226928,64.8822700479198,178.073359295562,,,35WNM,S2A_MSIL2A_20230924T095031_R079_T35WNM_20241027T021934,,9.4,,,,7.3,10.0,14.800000000000002,860.0,,34.0,11.0,0.5,"Väänteenjoki 0,9  5800",,Lohja,Lohja,River,VHA2,Kymijoen-Suomenlahden vesienhoitoalue,23.031,Hiidenveden la,Keskisuuret savimaiden joet,106.0,ok,,-7,,,,,,,,,-5,2023-09-22,0.0,0.012112,S2B_MSIL2A_20230922T095649_R122_T35VLH_20230922T153555,1298.0,1439.0,1383.0,2414.0,-3,2023-09-24,0.0,39.929393,S2A_MSIL2A_20230924T095031_R079_T34VFM_20241027T021934,3104.0,3048.0,2738.0,4564.0,-1,,,,,,,,,0,,,,,,,,,1,,,,,,,,,3,2023-10-01,1.0,27.88879,S2A_MSIL2A_20231001T094031_R036_T34VFM_20240828T165824,2780.0,3118.0,3060.0,4752.0,5,2023-10-01,1.0,27.88879,S2A_MSIL2A_20231001T094031_R036_T34VFM_20240828T165824,2780.0,3118.0,3060.0,4752.0,7,,,,,,,,,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_3d\prepared\chips\train\sample_FI_00000682.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_3d\prepared\chips\train\sample_FI_00000682.png,ok,,S2A_MSIL2A_20230924T095031_R079_T34VFM_20241027T021934,2023-09-24,3.0,39.929393,60.5246887459188,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000683,1229,1229,2023-09-27,60.33564037793927,24.06683532961399,,,,460.0,,32.0,9.3,,9.6,,,,7.5,8.6,15.699999999999998,460.0,,32.0,9.3,0.5,"Väänteenjoki 0,9  5800",,Lohja,Lohja,River,VHA2,Kymijoen-Suomenlahden vesienhoitoalue,23.031,Hiidenveden la,Keskisuuret savimaiden joet,106.0,FI_00000671,1229,2023-06-06,60.33564037793927,24.06683532961399,,,,860.0,,34.0,11.0,S2_FI_00000671,2023-09-24,3,92.226928,64.8822700479198,178.073359295562,,,35WNM,S2A_MSIL2A_20230924T095031_R079_T35WNM_20241027T021934,,9.4,,,,7.3,10.0,14.800000000000002,860.0,,34.0,11.0,0.5,"Väänteenjoki 0,9  5800",,Lohja,Lohja,River,VHA2,Kymijoen-Suomenlahden vesienhoitoalue,23.031,Hiidenveden la,Keskisuuret savimaiden joet,106.0,ok,,-7,,,,,,,,,-5,2023-09-22,0.0,0.012112,S2B_MSIL2A_20230922T095649_R122_T35VLH_20230922T153555,1298.0,1439.0,1383.0,2414.0,-3,2023-09-24,0.0,39.929393,S2A_MSIL2A_20230924T095031_R079_T34VFM_20241027T021934,3104.0,3048.0,2738.0,4564.0,-1,,,,,,,,,0,,,,,,,,,1,,,,,,,,,3,2023-10-01,1.0,27.88879,S2A_MSIL2A_20231001T094031_R036_T34VFM_20240828T165824,2780.0,3118.0,3060.0,4752.0,5,2023-10-01,1.0,27.88879,S2A_MSIL2A_20231001T094031_R036_T34VFM_20240828T165824,2780.0,3118.0,3060.0,4752.0,7,,,,,,,,,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_3d\prepared\chips\train\sample_FI_00000683.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_3d\prepared\chips\train\sample_FI_00000683.png,ok,,S2A_MSIL2A_20230924T095031_R079_T34VFM_20241027T021934,2023-09-24,3.0,39.929393,60.5246887459188,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000684,1229,1229,2023-10-12,60.33564037793927,24.06683532961399,,,,600.0,,50.0,12.0,,9.6,,,,7.400000000000001,8.4,10.4,600.0,,50.0,12.0,1.0,"Väänteenjoki 0,9  5800",,Lohja,Lohja,River,VHA2,Kymijoen-Suomenlahden vesienhoitoalue,23.031,Hiidenveden la,Keskisuuret savimaiden joet,106.0,FI_00000734,1229,2024-08-06,60.33564037793927,24.06683532961399,,,,600.0,,36.0,13.0,S2_FI_00000734,2023-10-09,3,59.890139,70.6679502035239,179.420209088832,,,35WNM,S2B_MSIL2A_20231009T094819_R079_T35WNM_20231009T142154,,9.3,7.7,,89.0,7.400000000000001,14.0,22.399999999999995,600.0,,36.0,13.0,0.5,"Väänteenjoki 0,9  5800",,Lohja,Lohja,River,VHA2,Kymijoen-Suomenlahden vesienhoitoalue,23.031,Hiidenveden la,Keskisuuret savimaiden joet,106.0,ok,,-7,2023-10-06,1.0,9.03258,S2B_MSIL2A_20231006T093749_R036_T34VFN_20231006T152508,1628.0,1818.0,1855.0,3016.0,-5,2023-10-06,1.0,9.03258,S2B_MSIL2A_20231006T093749_R036_T34VFN_20231006T152508,1628.0,1818.0,1855.0,3016.0,-3,2023-10-09,0.0,33.308929,S2B_MSIL2A_20231009T094819_R079_T35VLH_20231009T142844,3844.0,3864.0,3812.0,4840.0,-1,,,,,,,,,0,,,,,,,,,1,,,,,,,,,3,2023-10-16,1.0,26.360902,S2B_MSIL2A_20231016T093909_R036_T35VLG_20231016T140958,12152.0,11936.0,11832.0,13136.0,5,2023-10-17,0.0,36.239469,S2A_MSIL2A_20231017T100031_R122_T34VFM_20231017T191730,1720.0,1686.0,1640.0,1910.0,7,,,,,,,,,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_3d\prepared\chips\train\sample_FI_00000684.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_3d\prepared\chips\train\sample_FI_00000684.png,ok,,S2B_MSIL2A_20231009T094819_R079_T35VLH_20231009T142844,2023-10-09,3.0,33.308929,67.1315568904927,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000685,1229,1229,2023-10-12,60.33564037793927,24.06683532961399,,,,600.0,,50.0,12.0,,9.6,,,,7.400000000000001,8.4,10.4,600.0,,50.0,12.0,1.0,"Väänteenjoki 0,9  5800",,Lohja,Lohja,River,VHA2,Kymijoen-Suomenlahden vesienhoitoalue,23.031,Hiidenveden la,Keskisuuret savimaiden joet,106.0,FI_00000734,1229,2024-08-06,60.33564037793927,24.06683532961399,,,,600.0,,36.0,13.0,S2_FI_00000734,2023-10-09,3,59.890139,70.6679502035239,179.420209088832,,,35WNM,S2B_MSIL2A_20231009T094819_R079_T35WNM_20231009T142154,,9.3,7.7,,89.0,7.400000000000001,14.0,22.399999999999995,600.0,,36.0,13.0,0.5,"Väänteenjoki 0,9  5800",,Lohja,Lohja,River,VHA2,Kymijoen-Suomenlahden vesienhoitoalue,23.031,Hiidenveden la,Keskisuuret savimaiden joet,106.0,ok,,-7,2023-10-06,1.0,9.03258,S2B_MSIL2A_20231006T093749_R036_T34VFN_20231006T152508,1628.0,1818.0,1855.0,3016.0,-5,2023-10-06,1.0,9.03258,S2B_MSIL2A_20231006T093749_R036_T34VFN_20231006T152508,1628.0,1818.0,1855.0,3016.0,-3,2023-10-09,0.0,33.308929,S2B_MSIL2A_20231009T094819_R079_T35VLH_20231009T142844,3844.0,3864.0,3812.0,4840.0,-1,,,,,,,,,0,,,,,,,,,1,,,,,,,,,3,2023-10-16,1.0,26.360902,S2B_MSIL2A_20231016T093909_R036_T35VLG_20231016T140958,12152.0,11936.0,11832.0,13136.0,5,2023-10-17,0.0,36.239469,S2A_MSIL2A_20231017T100031_R122_T34VFM_20231017T191730,1720.0,1686.0,1640.0,1910.0,7,,,,,,,,,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_3d\prepared\chips\train\sample_FI_00000685.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_3d\prepared\chips\train\sample_FI_00000685.png,ok,,S2B_MSIL2A_20231009T094819_R079_T35VLH_20231009T142844,2023-10-09,3.0,33.308929,67.1315568904927,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000686,1229,1229,2023-10-12,60.33564037793927,24.06683532961399,,,,600.0,,50.0,12.0,,9.6,,,,7.400000000000001,8.4,10.4,600.0,,50.0,12.0,1.0,"Väänteenjoki 0,9  5800",,Lohja,Lohja,River,VHA2,Kymijoen-Suomenlahden vesienhoitoalue,23.031,Hiidenveden la,Keskisuuret savimaiden joet,106.0,FI_00000734,1229,2024-08-06,60.33564037793927,24.06683532961399,,,,600.0,,36.0,13.0,S2_FI_00000734,2023-10-09,3,59.890139,70.6679502035239,179.420209088832,,,35WNM,S2B_MSIL2A_20231009T094819_R079_T35WNM_20231009T142154,,9.3,7.7,,89.0,7.400000000000001,14.0,22.399999999999995,600.0,,36.0,13.0,0.5,"Väänteenjoki 0,9  5800",,Lohja,Lohja,River,VHA2,Kymijoen-Suomenlahden vesienhoitoalue,23.031,Hiidenveden la,Keskisuuret savimaiden joet,106.0,ok,,-7,2023-10-06,1.0,9.03258,S2B_MSIL2A_20231006T093749_R036_T34VFN_20231006T152508,1628.0,1818.0,1855.0,3016.0,-5,2023-10-06,1.0,9.03258,S2B_MSIL2A_20231006T093749_R036_T34VFN_20231006T152508,1628.0,1818.0,1855.0,3016.0,-3,2023-10-09,0.0,33.308929,S2B_MSIL2A_20231009T094819_R079_T35VLH_20231009T142844,3844.0,3864.0,3812.0,4840.0,-1,,,,,,,,,0,,,,,,,,,1,,,,,,,,,3,2023-10-16,1.0,26.360902,S2B_MSIL2A_20231016T093909_R036_T35VLG_20231016T140958,12152.0,11936.0,11832.0,13136.0,5,2023-10-17,0.0,36.239469,S2A_MSIL2A_20231017T100031_R122_T34VFM_20231017T191730,1720.0,1686.0,1640.0,1910.0,7,,,,,,,,,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_3d\prepared\chips\train\sample_FI_00000686.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_3d\prepared\chips\train\sample_FI_00000686.png,ok,,S2B_MSIL2A_20231009T094819_R079_T35VLH_20231009T142844,2023-10-09,3.0,33.308929,67.1315568904927,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000687,1229,1229,2023-10-12,60.33564037793927,24.06683532961399,,,,600.0,,50.0,12.0,,9.6,,,,7.400000000000001,8.4,10.4,600.0,,50.0,12.0,1.0,"Väänteenjoki 0,9  5800",,Lohja,Lohja,River,VHA2,Kymijoen-Suomenlahden vesienhoitoalue,23.031,Hiidenveden la,Keskisuuret savimaiden joet,106.0,FI_00000734,1229,2024-08-06,60.33564037793927,24.06683532961399,,,,600.0,,36.0,13.0,S2_FI_00000734,2023-10-09,3,59.890139,70.6679502035239,179.420209088832,,,35WNM,S2B_MSIL2A_20231009T094819_R079_T35WNM_20231009T142154,,9.3,7.7,,89.0,7.400000000000001,14.0,22.399999999999995,600.0,,36.0,13.0,0.5,"Väänteenjoki 0,9  5800",,Lohja,Lohja,River,VHA2,Kymijoen-Suomenlahden vesienhoitoalue,23.031,Hiidenveden la,Keskisuuret savimaiden joet,106.0,ok,,-7,2023-10-06,1.0,9.03258,S2B_MSIL2A_20231006T093749_R036_T34VFN_20231006T152508,1628.0,1818.0,1855.0,3016.0,-5,2023-10-06,1.0,9.03258,S2B_MSIL2A_20231006T093749_R036_T34VFN_20231006T152508,1628.0,1818.0,1855.0,3016.0,-3,2023-10-09,0.0,33.308929,S2B_MSIL2A_20231009T094819_R079_T35VLH_20231009T142844,3844.0,3864.0,3812.0,4840.0,-1,,,,,,,,,0,,,,,,,,,1,,,,,,,,,3,2023-10-16,1.0,26.360902,S2B_MSIL2A_20231016T093909_R036_T35VLG_20231016T140958,12152.0,11936.0,11832.0,13136.0,5,2023-10-17,0.0,36.239469,S2A_MSIL2A_20231017T100031_R122_T34VFM_20231017T191730,1720.0,1686.0,1640.0,1910.0,7,,,,,,,,,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_3d\prepared\chips\train\sample_FI_00000687.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_3d\prepared\chips\train\sample_FI_00000687.png,ok,,S2B_MSIL2A_20231009T094819_R079_T35VLH_20231009T142844,2023-10-09,3.0,33.308929,67.1315568904927,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000688,1229,1229,2023-10-12,60.33564037793927,24.06683532961399,,,,600.0,,50.0,12.0,,9.6,,,,7.400000000000001,8.4,10.4,600.0,,50.0,12.0,1.0,"Väänteenjoki 0,9  5800",,Lohja,Lohja,River,VHA2,Kymijoen-Suomenlahden vesienhoitoalue,23.031,Hiidenveden la,Keskisuuret savimaiden joet,106.0,FI_00000734,1229,2024-08-06,60.33564037793927,24.06683532961399,,,,600.0,,36.0,13.0,S2_FI_00000734,2023-10-09,3,59.890139,70.6679502035239,179.420209088832,,,35WNM,S2B_MSIL2A_20231009T094819_R079_T35WNM_20231009T142154,,9.3,7.7,,89.0,7.400000000000001,14.0,22.399999999999995,600.0,,36.0,13.0,0.5,"Väänteenjoki 0,9  5800",,Lohja,Lohja,River,VHA2,Kymijoen-Suomenlahden vesienhoitoalue,23.031,Hiidenveden la,Keskisuuret savimaiden joet,106.0,ok,,-7,2023-10-06,1.0,9.03258,S2B_MSIL2A_20231006T093749_R036_T34VFN_20231006T152508,1628.0,1818.0,1855.0,3016.0,-5,2023-10-06,1.0,9.03258,S2B_MSIL2A_20231006T093749_R036_T34VFN_20231006T152508,1628.0,1818.0,1855.0,3016.0,-3,2023-10-09,0.0,33.308929,S2B_MSIL2A_20231009T094819_R079_T35VLH_20231009T142844,3844.0,3864.0,3812.0,4840.0,-1,,,,,,,,,0,,,,,,,,,1,,,,,,,,,3,2023-10-16,1.0,26.360902,S2B_MSIL2A_20231016T093909_R036_T35VLG_20231016T140958,12152.0,11936.0,11832.0,13136.0,5,2023-10-17,0.0,36.239469,S2A_MSIL2A_20231017T100031_R122_T34VFM_20231017T191730,1720.0,1686.0,1640.0,1910.0,7,,,,,,,,,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_3d\prepared\chips\train\sample_FI_00000688.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_3d\prepared\chips\train\sample_FI_00000688.png,ok,,S2B_MSIL2A_20231009T094819_R079_T35VLH_20231009T142844,2023-10-09,3.0,33.308929,67.1315568904927,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000689,1229,1229,2023-10-12,60.33564037793927,24.06683532961399,,,,600.0,,50.0,12.0,,9.6,,,,7.400000000000001,8.4,10.4,600.0,,50.0,12.0,1.0,"Väänteenjoki 0,9  5800",,Lohja,Lohja,River,VHA2,Kymijoen-Suomenlahden vesienhoitoalue,23.031,Hiidenveden la,Keskisuuret savimaiden joet,106.0,FI_00000734,1229,2024-08-06,60.33564037793927,24.06683532961399,,,,600.0,,36.0,13.0,S2_FI_00000734,2023-10-09,3,59.890139,70.6679502035239,179.420209088832,,,35WNM,S2B_MSIL2A_20231009T094819_R079_T35WNM_20231009T142154,,9.3,7.7,,89.0,7.400000000000001,14.0,22.399999999999995,600.0,,36.0,13.0,0.5,"Väänteenjoki 0,9  5800",,Lohja,Lohja,River,VHA2,Kymijoen-Suomenlahden vesienhoitoalue,23.031,Hiidenveden la,Keskisuuret savimaiden joet,106.0,ok,,-7,2023-10-06,1.0,9.03258,S2B_MSIL2A_20231006T093749_R036_T34VFN_20231006T152508,1628.0,1818.0,1855.0,3016.0,-5,2023-10-06,1.0,9.03258,S2B_MSIL2A_20231006T093749_R036_T34VFN_20231006T152508,1628.0,1818.0,1855.0,3016.0,-3,2023-10-09,0.0,33.308929,S2B_MSIL2A_20231009T094819_R079_T35VLH_20231009T142844,3844.0,3864.0,3812.0,4840.0,-1,,,,,,,,,0,,,,,,,,,1,,,,,,,,,3,2023-10-16,1.0,26.360902,S2B_MSIL2A_20231016T093909_R036_T35VLG_20231016T140958,12152.0,11936.0,11832.0,13136.0,5,2023-10-17,0.0,36.239469,S2A_MSIL2A_20231017T100031_R122_T34VFM_20231017T191730,1720.0,1686.0,1640.0,1910.0,7,,,,,,,,,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_3d\prepared\chips\train\sample_FI_00000689.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_3d\prepared\chips\train\sample_FI_00000689.png,ok,,S2B_MSIL2A_20231009T094819_R079_T35VLH_20231009T142844,2023-10-09,3.0,33.308929,67.1315568904927,0.0,256,128,0,0,9,"B02,B03,B04,B08"
